time,reference,T F out,T C in,T F in,T C out
3619677686,296.366364,41.604024,18.99292,41.507715,19.248375
3619677687,296.373658,41.803814,18.941308,41.572698,19.295016
3619677687,296.366364,41.507715,18.953615,41.411398,19.228727
3619677688,296.366364,41.623285,18.973268,41.469189,19.228727
3619677688,296.366364,41.642545,18.953615,41.546239,19.228727
3619677689,296.373658,41.649742,19.236072,41.553437,19.236072
3619677689,296.366364,41.488452,18.894654,41.469189,19.268023
3619677690,296.366364,41.488452,18.914308,41.584763,19.287671
3619677690,296.373658,41.669002,18.980614,41.553437,19.33431
3619677691,296.366364,41.623285,18.855345,41.430662,19.248375
3619677691,296.366364,41.738843,18.933961,41.546239,19.268023
3619677692,296.373658,41.572698,18.902001,41.572698,19.216423
3619677692,296.373658,41.669002,18.902001,41.572698,19.275368
3619677693,296.366364,41.507715,18.933961,41.449926,19.287671
3619677693,296.366364,41.661805,18.953615,41.546239,19.268023
3619677694,296.366364,41.738843,18.894654,41.565501,19.307319
3619677694,296.373658,41.688262,19.000267,41.476387,19.314663
3619677695,296.373658,41.572698,18.862693,41.59196,19.196774
3619677695,296.366364,41.584763,19.110829,41.584763,19.307319
3619677696,296.366364,41.604024,19.012572,41.372869,19.248375
3619677696,296.366364,41.565501,18.894654,41.507715,19.366259
3619677697,296.366364,41.488452,18.875,41.411398,19.209078
3619677697,296.366364,41.912159,18.953615,41.488452,19.268023
3619677698,296.373658,41.534175,19.059222,41.534175,19.236072
3619677698,296.366364,41.892903,18.973268,41.488452,19.248375
3619677699,296.366364,41.835133,19.032224,41.584763,19.307319
3619677699,296.366364,41.623285,18.953615,41.604024,19.287671
3619677700,296.359069,41.558304,18.985574,41.539042,19.142784
3619677700,296.366364,41.526977,19.189429,41.526977,19.248375
3619677701,296.373658,41.746039,18.843038,41.572698,19.25572
3619677701,296.366364,41.642545,19.051876,41.488452,19.228727
3619677702,296.373658,41.59196,19.059222,41.572698,19.275368
3619677702,296.366364,41.758101,18.855345,41.546239,19.209078
3619677703,296.366364,41.604024,19.091178,41.584763,19.248375
3619677703,296.366364,41.604024,18.973268,41.565501,19.287671
3619677704,296.366364,41.584763,19.110829,41.565501,19.248375
3619677704,296.366364,41.584763,19.228727,41.604024,19.228727
3619677705,296.366364,41.507715,19.110829,41.546239,19.189429
3619677705,296.366364,41.546239,19.15013,41.565501,19.268023
3619677706,296.373658,41.572698,18.902001,41.534175,19.295016
3619677706,296.366364,41.449926,19.051876,41.565501,19.287671
3619677707,296.366364,41.565501,19.091178,41.565501,19.287671
3619677707,296.366364,41.584763,18.875,41.526977,19.307319
3619677708,296.366364,41.507715,18.933961,41.642545,19.209078
3619677708,296.366364,41.372869,18.933961,41.507715,19.169779
3619677709,296.359069,41.558304,18.867653,41.577566,19.319622
3619677709,296.366364,41.604024,18.914308,41.565501,19.287671
3619677710,296.366364,41.469189,18.933961,41.565501,19.287671
3619677710,296.366364,41.719584,19.15013,41.526977,19.209078
3619677711,296.366364,41.623285,19.130479,41.546239,19.268023
3619677711,296.366364,41.584763,19.209078,41.526977,19.248375
3619677712,296.366364,41.526977,18.99292,41.488452,19.169779
3619677712,296.366364,41.526977,18.933961,41.488452,19.268023
3619677713,296.359069,41.481255,18.887307,41.461991,19.201733
3619677713,296.366364,41.584763,19.012572,41.526977,19.248375
3619677714,296.366364,41.507715,19.071527,41.430662,19.307319
3619677714,296.366364,41.526977,18.914308,41.507715,19.326966
3619677715,296.366364,41.565501,18.933961,41.546239,19.287671
3619677715,296.366364,41.526977,19.091178,41.526977,19.307319
3619677716,296.366364,41.584763,18.875,41.411398,19.307319
3619677716,296.366364,41.526977,18.973268,41.584763,19.346613
3619677717,296.366364,41.681065,18.855345,41.584763,19.307319
3619677717,296.366364,41.815875,19.012572,41.546239,19.307319
3619677718,296.366364,41.623285,19.091178,41.507715,19.287671
3619677718,296.366364,41.469189,18.953615,41.430662,19.268023
3619677719,296.366364,41.449926,18.973268,41.526977,19.326966
3619677719,296.366364,41.411398,18.933961,41.392134,19.268023
3619677720,296.366364,41.488452,18.894654,41.488452,19.228727
3619677720,296.359069,41.442728,18.887307,41.500517,19.221382
3619677721,296.366364,41.661805,18.875,41.430662,19.248375
3619677721,296.366364,41.488452,19.169779,41.526977,19.248375
3619677722,296.366364,41.488452,18.855345,41.353604,19.307319
3619677722,296.366364,41.469189,18.99292,41.546239,19.366259
3619677723,296.366364,41.488452,18.99292,41.507715,19.228727
3619677723,296.366364,41.565501,19.287671,41.584763,19.209078
3619677724,296.366364,41.584763,19.071527,41.507715,19.268023
3619677724,296.366364,41.623285,19.051876,41.488452,19.287671
3619677725,296.366364,41.584763,18.835691,41.584763,19.248375
3619677725,296.366364,41.681065,19.189429,41.526977,19.228727
3619677726,296.366364,41.507715,19.051876,41.546239,19.228727
3619677726,296.359069,41.539042,18.946268,41.500517,19.24103
3619677727,296.366364,41.681065,19.012572,41.526977,19.189429
3619677727,296.366364,41.719584,19.15013,41.604024,19.228727
3619677728,296.366364,41.681065,19.209078,41.584763,19.189429
3619677728,296.366364,41.623285,19.189429,41.604024,19.189429
3619677729,296.366364,41.546239,18.953615,41.469189,19.307319
3619677729,296.366364,41.526977,19.032224,41.584763,19.326966
3619677730,296.366364,41.372869,19.032224,41.584763,19.268023
3619677730,296.366364,41.507715,18.99292,41.546239,19.307319
3619677731,296.366364,41.546239,19.051876,41.526977,19.326966
3619677731,296.366364,41.372869,18.894654,41.411398,19.228727
3619677732,296.366364,41.488452,18.933961,41.449926,19.228727
3619677732,296.366364,41.661805,18.953615,41.469189,19.248375
3619677733,296.366364,41.77736,18.933961,41.584763,19.228727
3619677733,296.359069,41.635348,18.965921,41.51978,19.260679
3619677734,296.366364,41.507715,18.894654,41.488452,19.169779
3619677734,296.359069,41.616088,18.926615,41.481255,19.162434
3619677735,296.366364,41.681065,18.875,41.526977,19.268023
3619677735,296.366364,41.604024,18.816035,41.411398,19.228727
3619677736,296.366364,41.526977,18.953615,41.546239,19.248375
3619677736,296.366364,41.738843,18.914308,41.488452,19.287671
3619677737,296.366364,41.604024,18.953615,41.488452,19.248375
3619677737,296.366364,41.815875,19.110829,41.546239,19.268023
3619677738,296.366364,41.738843,19.130479,41.565501,19.209078
3619677738,296.359069,41.635348,18.985574,41.461991,19.201733
3619677739,296.366364,41.526977,19.209078,41.353604,19.209078
3619677739,296.366364,41.661805,19.071527,41.546239,19.268023
3619677740,296.366364,41.719584,19.032224,41.526977,19.268023
3619677740,296.366364,41.873647,19.012572,41.488452,19.248375
3619677741,296.359069,41.500517,19.123134,41.481255,19.24103
3619677741,296.359069,41.558304,19.24103,41.616088,19.260679
3619677742,296.366364,41.584763,19.110829,41.642545,19.248375
3619677742,296.366364,41.526977,19.032224,41.565501,19.169779
3619677743,296.359069,41.51978,18.965921,41.558304,19.260679
3619677743,296.366364,41.604024,19.110829,41.642545,19.228727
3619677744,296.359069,41.577566,19.103483,41.500517,19.24103
3619677744,296.366364,41.642545,19.130479,41.565501,19.228727
3619677745,296.359069,41.596827,19.182084,41.461991,19.24103
3619677745,296.366364,41.411398,18.99292,41.565501,19.307319
3619677746,296.359069,41.539042,19.162434,41.577566,19.280327
3619677746,296.359069,41.346406,19.064181,41.577566,19.260679
3619677747,296.359069,41.288609,19.024878,41.4042,19.358915
3619677747,296.359069,41.539042,19.04453,41.577566,19.221382
3619677748,296.366364,41.488452,19.032224,41.642545,19.366259
3619677748,296.359069,41.442728,19.064181,41.635348,19.319622
3619677749,296.359069,41.539042,19.182084,41.558304,19.260679
3619677749,296.366364,41.449926,19.169779,41.392134,19.307319
3619677750,296.359069,41.423464,19.005226,41.596827,19.339269
3619677750,296.366364,41.449926,19.032224,41.623285,19.346613
3619677751,296.366364,41.604024,19.130479,41.584763,19.287671
3619677751,296.366364,41.411398,19.209078,41.526977,19.307319
3619677752,296.359069,41.307875,19.123134,41.616088,19.319622
3619677752,296.366364,41.584763,19.189429,41.604024,19.287671
3619677753,296.366364,41.372869,18.973268,41.430662,19.287671
3619677753,296.366364,41.430662,18.953615,41.584763,19.326966
3619677754,296.366364,41.430662,18.99292,41.546239,19.346613
3619677754,296.366364,41.661805,19.091178,41.642545,19.326966
3619677755,296.366364,41.392134,18.933961,41.565501,19.385906
3619677755,296.359069,41.539042,18.985574,41.616088,19.299974
3619677756,296.366364,41.449926,19.071527,41.700325,19.326966
3619677756,296.359069,41.51978,18.906961,41.500517,19.280327
3619677757,296.359069,41.481255,19.005226,41.596827,19.280327
3619677757,296.366364,41.546239,19.012572,41.546239,19.307319
3619677758,296.366364,41.430662,18.973268,41.507715,19.268023
3619677758,296.359069,41.539042,19.083833,41.442728,19.221382
3619677759,296.366364,41.507715,18.914308,41.584763,19.268023
3619677759,296.359069,41.789422,18.769376,41.423464,19.221382
3619677760,296.359069,41.635348,18.965921,41.461991,19.221382
3619677760,296.359069,41.596827,18.965921,41.365671,19.221382
3619677761,296.366364,41.526977,18.914308,41.546239,19.248375
3619677761,296.366364,41.931415,18.933961,41.526977,19.248375
3619677762,296.366364,41.815875,18.914308,41.661805,19.228727
3619677762,296.366364,41.449926,18.855345,41.584763,19.189429
3619677763,296.366364,41.738843,19.051876,41.526977,19.209078
3619677763,296.366364,41.758101,18.914308,41.488452,19.248375
3619677764,296.366364,41.642545,18.894654,41.430662,19.228727
3619677764,296.359069,41.51978,19.005226,41.442728,19.24103
3619677765,296.366364,41.565501,19.051876,41.546239,19.268023
3619677765,296.366364,41.507715,18.953615,41.488452,19.307319
3619677766,296.366364,41.604024,19.012572,41.507715,19.248375
3619677766,296.359069,41.558304,18.985574,41.539042,19.299974
3619677767,296.366364,41.681065,19.307319,41.546239,19.287671
3619677767,296.359069,41.654609,19.083833,41.481255,19.260679
3619677768,296.359069,41.673869,19.083833,41.635348,19.299974
3619677768,296.359069,41.558304,18.985574,41.539042,19.162434
3619677769,296.359069,41.269343,18.808688,41.539042,19.299974
3619677769,296.359069,41.558304,18.946268,41.596827,19.299974
3619677770,296.359069,41.596827,19.123134,41.539042,19.24103
3619677770,296.359069,41.616088,19.064181,41.577566,19.260679
3619677771,296.359069,41.461991,19.064181,41.481255,19.221382
3619677771,296.366364,41.546239,19.228727,41.507715,19.248375
3619677772,296.359069,41.500517,19.005226,41.539042,19.221382
3619677772,296.359069,41.558304,19.103483,41.461991,19.24103
3619677773,296.359069,41.461991,19.142784,41.4042,19.24103
3619677773,296.359069,41.500517,18.985574,41.558304,19.299974
3619677774,296.359069,41.500517,19.083833,41.539042,19.319622
3619677774,296.359069,41.539042,19.04453,41.461991,19.358915
3619677775,296.359069,41.577566,18.985574,41.596827,19.358915
3619677775,296.359069,41.4042,19.005226,41.500517,19.378562
3619677776,296.366364,41.565501,19.15013,41.661805,19.326966
3619677776,296.366364,41.623285,19.032224,41.546239,19.287671
3619677777,296.366364,41.488452,18.99292,41.507715,19.326966
3619677777,296.359069,41.442728,19.123134,41.442728,19.280327
3619677778,296.359069,41.461991,19.083833,41.596827,19.299974
3619677778,296.359069,41.577566,19.024878,41.461991,19.260679
3619677779,296.359069,41.384936,19.103483,41.461991,19.378562
3619677779,296.359069,41.693128,19.083833,41.539042,19.182084
3619677780,296.359069,41.577566,19.201733,41.596827,19.221382
3619677780,296.359069,41.423464,19.201733,41.539042,19.221382
3619677781,296.359069,41.461991,18.887307,41.461991,19.339269
3619677781,296.359069,41.577566,19.005226,41.481255,19.319622
3619677782,296.359069,41.654609,19.162434,41.596827,19.260679
3619677782,296.359069,41.770164,19.103483,41.51978,19.24103
3619677783,296.366364,41.315074,19.032224,41.488452,19.326966
3619677783,296.359069,41.500517,19.005226,41.616088,19.319622
3619677784,296.366364,41.719584,18.99292,41.565501,19.346613
3619677784,296.359069,41.500517,18.926615,41.539042,19.299974
3619677785,296.366364,41.565501,19.091178,41.546239,19.307319
3619677785,296.366364,41.526977,19.012572,41.661805,19.287671
3619677786,296.366364,41.469189,18.99292,41.546239,19.326966
3619677786,296.359069,41.442728,18.906961,41.539042,19.260679
3619677787,296.359069,41.654609,18.965921,41.635348,19.280327
3619677787,296.359069,41.731647,19.005226,41.461991,19.260679
3619677788,296.359069,41.539042,18.965921,41.442728,19.299974
3619677788,296.359069,41.558304,18.906961,41.539042,19.24103
3619677789,296.359069,41.616088,19.142784,41.481255,19.260679
3619677789,296.366364,41.738843,18.835691,41.526977,19.307319
3619677790,296.359069,41.596827,19.005226,41.596827,19.299974
3619677790,296.366364,41.526977,18.894654,41.507715,19.326966
3619677791,296.359069,41.4042,18.867653,41.4042,19.299974
3619677791,296.359069,41.500517,18.926615,41.461991,19.221382
3619677792,296.359069,41.673869,19.083833,41.577566,19.24103
3619677792,296.366364,41.815875,19.051876,41.584763,19.287671
3619677793,296.359069,41.635348,19.299974,41.500517,19.260679
3619677793,296.359069,41.731647,19.123134,41.461991,19.221382
3619677794,296.359069,41.616088,19.182084,41.596827,19.299974
3619677794,296.359069,41.654609,19.103483,41.539042,19.319622
3619677795,296.359069,41.635348,19.123134,41.596827,19.221382
3619677795,296.366364,41.469189,19.15013,41.546239,19.268023
3619677796,296.359069,41.365671,19.064181,41.539042,19.24103
3619677796,296.359069,41.558304,19.142784,41.558304,19.260679
3619677797,296.359069,41.51978,19.221382,41.442728,19.260679
3619677797,296.359069,41.51978,19.142784,41.558304,19.24103
3619677798,296.359069,41.500517,19.162434,41.558304,19.319622
3619677798,296.359069,41.596827,19.24103,41.616088,19.260679
3619677799,296.359069,41.481255,19.123134,41.635348,19.319622
3619677799,296.359069,41.500517,19.103483,41.500517,19.280327
3619677800,296.359069,41.461991,19.064181,41.539042,19.319622
3619677800,296.359069,41.461991,19.103483,41.51978,19.319622
3619677801,296.359069,41.712388,19.04453,41.558304,19.319622
3619677801,296.359069,41.500517,18.985574,41.596827,19.280327
3619677802,296.359069,41.481255,18.965921,41.616088,19.319622
3619677802,296.359069,41.558304,19.024878,41.577566,19.339269
3619677803,296.359069,41.481255,18.887307,41.577566,19.398208
3619677803,296.359069,41.51978,18.985574,41.500517,19.339269
3619677804,296.359069,41.51978,18.887307,41.635348,19.378562
3619677804,296.359069,41.423464,18.985574,41.539042,19.398208
3619677805,296.359069,41.365671,18.926615,41.500517,19.319622
3619677805,296.359069,41.423464,19.024878,41.481255,19.319622
3619677806,296.359069,41.616088,19.04453,41.539042,19.378562
3619677806,296.359069,41.423464,18.965921,41.481255,19.358915
3619677807,296.359069,41.500517,19.182084,41.500517,19.339269
3619677807,296.359069,41.423464,18.887307,41.558304,19.358915
3619677808,296.359069,41.500517,19.103483,41.539042,19.339269
3619677808,296.359069,41.481255,18.985574,41.539042,19.319622
3619677809,296.359069,41.51978,18.847998,41.481255,19.358915
3619677809,296.359069,41.442728,19.182084,41.654609,19.299974
3619677810,296.359069,41.500517,19.005226,41.558304,19.339269
3619677810,296.359069,41.481255,19.04453,41.558304,19.339269
3619677811,296.359069,41.577566,18.946268,41.616088,19.260679
3619677811,296.359069,41.635348,18.906961,41.693128,19.280327
3619677812,296.366364,41.526977,18.99292,41.430662,19.228727
3619677812,296.359069,41.500517,18.926615,41.577566,19.280327
3619677813,296.359069,41.80868,18.965921,41.481255,19.260679
3619677813,296.366364,41.565501,18.99292,41.469189,19.326966
3619677814,296.359069,41.577566,18.965921,41.539042,19.221382
3619677814,296.366364,41.604024,18.953615,41.488452,19.248375
3619677815,296.359069,41.461991,18.887307,41.442728,19.299974
3619677815,296.359069,41.866451,18.887307,41.51978,19.280327
3619677816,296.359069,41.384936,18.906961,41.481255,19.24103
3619677816,296.359069,41.654609,18.789032,41.51978,19.280327
3619677817,296.366364,41.661805,18.914308,41.488452,19.346613
3619677817,296.359069,41.635348,19.04453,41.51978,19.299974
3619677818,296.359069,41.539042,18.887307,41.51978,19.280327
3619677818,296.359069,41.577566,18.789032,41.577566,19.221382
3619677819,296.359069,41.577566,18.867653,41.442728,19.299974
3619677819,296.359069,41.577566,19.064181,41.461991,19.280327
3619677820,296.359069,41.712388,19.024878,41.481255,19.280327
3619677820,296.359069,41.596827,19.162434,41.500517,19.24103
3619677821,296.351775,41.58963,19.155089,41.570369,19.174738
3619677821,296.359069,41.539042,19.201733,41.558304,19.24103
3619677822,296.366364,41.546239,19.189429,41.642545,19.287671
3619677822,296.366364,41.584763,19.169779,41.507715,19.248375
3619677823,296.366364,41.526977,19.110829,41.565501,19.307319
3619677823,296.351775,41.49332,19.174738,41.628152,19.312277
3619677824,296.359069,41.481255,19.142784,41.558304,19.339269
3619677824,296.359069,41.577566,18.965921,41.558304,19.319622
3619677825,296.359069,41.481255,19.162434,41.539042,19.24103
3619677825,296.366364,41.661805,19.091178,41.507715,19.287671
3619677826,296.351775,41.49332,19.155089,41.647412,19.331924
3619677826,296.366364,41.623285,19.032224,41.719584,19.307319
3619677827,296.359069,41.635348,18.985574,41.558304,19.358915
3619677827,296.359069,41.500517,19.005226,41.558304,19.339269
3619677828,296.359069,41.423464,18.965921,41.51978,19.398208
3619677828,296.366364,41.700325,19.091178,41.488452,19.307319
3619677829,296.359069,41.51978,18.867653,41.596827,19.280327
3619677829,296.359069,41.269343,19.064181,41.500517,19.299974
3619677830,296.359069,41.577566,19.142784,41.596827,19.417853
3619677830,296.359069,41.51978,18.985574,41.635348,19.358915
3619677831,296.359069,41.384936,19.024878,41.481255,19.319622
3619677831,296.359069,41.481255,19.182084,41.596827,19.358915
3619677832,296.366364,41.392134,19.228727,41.507715,19.366259
3619677832,296.359069,41.500517,19.005226,41.51978,19.280327
3619677833,296.359069,41.51978,19.123134,41.500517,19.280327
3619677833,296.359069,41.558304,18.946268,41.51978,19.358915
3619677834,296.359069,41.192274,18.808688,41.539042,19.378562
3619677834,296.366364,41.469189,18.953615,41.507715,19.366259
3619677835,296.359069,41.539042,19.04453,41.558304,19.378562
3619677835,296.359069,41.51978,18.906961,41.442728,19.358915
3619677836,296.359069,41.423464,19.005226,41.635348,19.358915
3619677836,296.359069,41.423464,18.985574,41.539042,19.378562
3619677837,296.359069,41.539042,18.946268,41.673869,19.358915
3619677837,296.359069,41.51978,19.04453,41.577566,19.358915
3619677838,296.359069,41.500517,18.906961,41.596827,19.260679
3619677838,296.359069,41.539042,18.985574,41.423464,19.358915
3619677839,296.359069,41.750905,18.985574,41.461991,19.339269
3619677839,296.359069,41.558304,19.064181,41.461991,19.358915
3619677840,296.366364,41.488452,18.953615,41.469189,19.307319
3619677840,296.359069,41.616088,18.946268,41.635348,19.319622
3619677841,296.359069,41.461991,18.946268,41.51978,19.299974
3619677841,296.359069,41.577566,18.926615,41.577566,19.24103
3619677842,296.359069,41.539042,18.906961,41.539042,19.280327
3619677842,296.359069,41.539042,19.005226,41.51978,19.299974
3619677843,296.359069,41.596827,18.926615,41.481255,19.24103
3619677843,296.359069,41.712388,19.04453,41.500517,19.319622
3619677844,296.351775,41.685932,18.919268,41.531845,19.312277
3619677844,296.359069,41.673869,18.985574,41.596827,19.260679
3619677845,296.359069,41.500517,18.926615,41.481255,19.201733
3619677845,296.359069,41.616088,19.083833,41.539042,19.319622
3619677846,296.359069,41.770164,18.906961,41.577566,19.299974
3619677846,296.359069,41.750905,18.828343,41.500517,19.24103
3619677847,296.359069,41.481255,18.847998,41.539042,19.24103
3619677847,296.359069,41.673869,18.926615,41.577566,19.299974
3619677848,296.359069,41.731647,19.123134,41.51978,19.319622
3619677848,296.359069,41.577566,19.162434,41.635348,19.358915
3619677849,296.359069,41.654609,18.887307,41.577566,19.339269
3619677849,296.366364,41.546239,19.169779,41.565501,19.287671
3619677850,296.359069,41.51978,19.182084,41.596827,19.24103
3619677850,296.359069,41.673869,19.182084,41.577566,19.378562
3619677851,296.359069,41.616088,19.162434,41.577566,19.280327
3619677851,296.359069,41.789422,18.946268,41.500517,19.24103
3619677852,296.359069,41.596827,19.024878,41.596827,19.221382
3619677852,296.359069,41.616088,19.142784,41.635348,19.280327
3619677853,296.359069,41.539042,19.201733,41.616088,19.319622
3619677853,296.359069,41.461991,19.123134,41.673869,19.182084
3619677854,296.359069,41.596827,19.083833,41.539042,19.260679
3619677854,296.366364,41.642545,19.228727,41.469189,19.268023
3619677855,296.359069,41.558304,19.280327,41.616088,19.260679
3619677855,296.359069,41.442728,19.162434,41.577566,19.221382
3619677856,296.359069,41.731647,19.378562,41.539042,19.319622
3619677856,296.359069,41.539042,19.162434,41.481255,19.24103
3619677857,296.359069,41.616088,19.201733,41.616088,19.221382
3619677857,296.359069,41.558304,19.123134,41.635348,19.221382
3619677858,296.359069,41.654609,19.182084,41.596827,19.280327
3619677858,296.359069,41.423464,19.04453,41.461991,19.221382
3619677859,296.366364,41.526977,18.933961,41.623285,19.425197
3619677859,296.366364,41.430662,19.248375,41.546239,19.366259
3619677860,296.359069,41.539042,18.965921,41.616088,19.280327
3619677860,296.359069,41.616088,19.142784,41.539042,19.260679
3619677861,296.359069,41.481255,19.024878,41.577566,19.260679
3619677861,296.359069,41.616088,19.103483,41.539042,19.201733
3619677862,296.359069,41.885708,19.123134,41.51978,19.319622
3619677862,296.351775,41.647412,18.978227,41.512583,19.233685
3619677863,296.359069,41.558304,19.064181,41.539042,19.260679
3619677863,296.366364,41.661805,19.15013,41.546239,19.248375
3619677864,296.359069,41.635348,19.123134,41.539042,19.299974
3619677864,296.366364,41.604024,19.268023,41.488452,19.209078
3619677865,296.359069,41.596827,19.064181,41.51978,19.280327
3619677865,296.359069,41.789422,19.103483,41.616088,19.260679
3619677866,296.366364,41.546239,18.973268,41.584763,19.287671
3619677866,296.359069,41.539042,19.024878,41.500517,19.280327
3619677867,296.359069,41.596827,19.201733,41.577566,19.260679
3619677867,296.359069,41.673869,19.182084,41.577566,19.339269
3619677868,296.366364,41.565501,19.15013,41.546239,19.268023
3619677868,296.359069,41.616088,19.280327,41.500517,19.260679
3619677869,296.359069,41.442728,18.946268,41.577566,19.339269
3619677869,296.359069,41.693128,19.083833,41.51978,19.299974
3619677870,296.359069,41.558304,19.103483,41.51978,19.221382
3619677870,296.359069,41.693128,19.04453,41.635348,19.299974
3619677871,296.359069,41.4042,19.260679,41.558304,19.260679
3619677871,296.359069,41.596827,19.201733,41.539042,19.260679
3619677872,296.359069,41.770164,19.358915,41.596827,19.319622
3619677872,296.359069,41.539042,19.04453,41.500517,19.260679
3619677873,296.359069,41.481255,19.005226,41.596827,19.299974
3619677873,296.359069,41.596827,19.142784,41.616088,19.260679
3619677874,296.351775,41.647412,19.076487,41.551107,19.331924
3619677874,296.359069,41.693128,19.04453,41.500517,19.260679
3619677875,296.359069,41.616088,19.142784,41.558304,19.280327
3619677875,296.359069,41.288609,19.005226,41.51978,19.299974
3619677876,296.359069,41.500517,19.005226,41.596827,19.260679
3619677876,296.359069,41.539042,19.04453,41.539042,19.299974
3619677877,296.359069,41.500517,19.103483,41.481255,19.280327
3619677877,296.359069,41.596827,18.926615,41.51978,19.319622
3619677878,296.351775,41.74371,18.87996,41.570369,19.272982
3619677878,296.359069,41.847194,19.083833,41.596827,19.280327
3619677879,296.359069,41.770164,18.946268,41.51978,19.260679
3619677879,296.351775,41.839999,18.860306,41.58963,19.253334
3619677880,296.359069,41.635348,18.946268,41.558304,19.260679
3619677880,296.359069,41.51978,19.005226,41.461991,19.299974
3619677881,296.359069,41.365671,19.123134,41.558304,19.339269
3619677881,296.359069,41.558304,18.985574,41.539042,19.358915
3619677882,296.351775,41.647412,18.820996,41.43553,19.253334
3619677882,296.359069,41.51978,18.965921,41.539042,19.260679
3619677883,296.359069,41.461991,18.985574,41.500517,19.201733
3619677883,296.359069,41.481255,19.064181,41.558304,19.280327
3619677884,296.359069,41.596827,18.926615,41.442728,19.201733
3619677884,296.359069,41.654609,18.887307,41.481255,19.201733
3619677885,296.359069,41.731647,18.887307,41.384936,19.280327
3619677885,296.359069,41.827937,18.946268,41.500517,19.221382
3619677886,296.366364,41.623285,19.071527,41.526977,19.268023
3619677886,296.351775,41.551107,18.899614,41.512583,19.174738
3619677887,296.359069,41.712388,18.965921,41.442728,19.221382
3619677887,296.359069,41.577566,18.985574,41.481255,19.24103
3619677888,296.359069,41.577566,18.926615,41.693128,19.182084
3619677888,296.359069,41.230809,19.024878,41.673869,19.280327
3619677889,296.359069,41.750905,18.965921,41.558304,19.280327
3619677889,296.351775,41.628152,18.958574,41.551107,19.29263
3619677890,296.359069,41.558304,18.926615,41.500517,19.24103
3619677890,296.359069,41.539042,18.906961,41.51978,19.260679
3619677891,296.359069,41.616088,19.005226,41.481255,19.280327
3619677891,296.351775,41.705191,18.938921,41.531845,19.233685
3619677892,296.351775,41.416266,18.899614,41.58963,19.233685
3619677892,296.359069,41.616088,18.965921,41.577566,19.260679
3619677893,296.359069,41.847194,18.926615,41.481255,19.201733
3619677893,296.359069,41.539042,18.906961,41.577566,19.260679
3619677894,296.351775,41.531845,18.860306,41.58963,19.253334
3619677894,296.359069,41.51978,19.024878,41.673869,19.358915
3619677895,296.359069,41.770164,18.926615,41.635348,19.280327
3619677895,296.366364,41.584763,18.875,41.719584,19.346613
3619677896,296.359069,41.442728,19.024878,41.558304,19.339269
3619677896,296.359069,41.51978,19.103483,41.51978,19.339269
3619677897,296.359069,41.51978,19.083833,41.635348,19.339269
3619677897,296.351775,41.570369,18.860306,41.608891,19.253334
3619677898,296.351775,41.512583,19.056835,41.705191,19.214037
3619677898,296.359069,41.51978,18.946268,41.654609,19.260679
3619677899,296.351775,41.551107,18.938921,41.58963,19.312277
3619677899,296.351775,41.474057,19.194388,41.512583,19.331924
3619677900,296.359069,41.635348,19.04453,41.500517,19.280327
3619677900,296.359069,41.481255,18.985574,41.577566,19.339269
3619677901,296.359069,41.558304,19.024878,41.481255,19.299974
3619677901,296.359069,41.596827,19.123134,41.442728,19.319622
3619677902,296.359069,41.500517,18.926615,41.654609,19.358915
3619677902,296.351775,41.551107,18.820996,41.647412,19.29263
3619677903,296.351775,41.512583,18.938921,41.512583,19.272982
3619677903,296.359069,41.539042,18.906961,41.673869,19.280327
3619677904,296.359069,41.461991,18.926615,41.577566,19.299974
3619677904,296.359069,41.539042,19.083833,41.51978,19.319622
3619677905,296.359069,41.577566,18.946268,41.461991,19.260679
3619677905,296.359069,41.51978,19.005226,41.712388,19.260679
3619677906,296.359069,41.500517,18.985574,41.596827,19.339269
3619677906,296.351775,41.474057,18.938921,41.551107,19.272982
3619677907,296.351775,41.512583,18.860306,41.49332,19.29263
3619677907,296.351775,41.58963,18.958574,41.551107,19.233685
3619677908,296.351775,41.531845,18.99788,41.570369,19.29263
3619677908,296.359069,41.616088,18.985574,41.558304,19.280327
3619677909,296.351775,41.628152,18.87996,41.570369,19.331924
3619677909,296.359069,41.635348,18.926615,41.558304,19.339269
3619677910,296.359069,41.51978,18.867653,41.327141,19.299974
3619677910,296.359069,41.481255,18.946268,41.51978,19.319622
3619677911,296.351775,41.49332,19.096138,41.43553,19.312277
3619677911,296.351775,41.570369,19.017532,41.49332,19.312277
3619677912,296.359069,41.596827,18.847998,41.596827,19.299974
3619677912,296.359069,41.442728,19.005226,41.539042,19.299974
3619677913,296.359069,41.596827,18.985574,41.693128,19.299974
3619677913,296.351775,41.570369,18.958574,41.628152,19.272982
3619677914,296.351775,41.531845,18.958574,41.454794,19.253334
3619677914,296.351775,41.43553,18.99788,41.58963,19.312277
3619677915,296.351775,41.454794,19.017532,41.551107,19.29263
3619677915,296.359069,41.577566,18.926615,41.654609,19.24103
3619677916,296.351775,41.531845,18.860306,41.474057,19.272982
3619677916,296.359069,41.616088,19.083833,41.558304,19.221382
3619677917,296.351775,41.58963,19.017532,41.724451,19.312277
3619677917,296.359069,41.51978,19.083833,41.442728,19.299974
3619677918,296.359069,41.51978,19.182084,41.616088,19.319622
3619677918,296.351775,41.58963,18.978227,41.512583,19.29263
3619677919,296.359069,41.500517,18.985574,41.423464,19.182084
