time,reference,T F out,T C in,T F in,T C out
3627492837,298.729768,40.297288,40.971982,40.740703,40.239439
3627492838,298.729768,40.297288,40.663599,40.798527,40.258723
3627492838,298.729768,40.335853,40.567213,40.335853,40.316571
3627492839,298.729768,40.316571,40.779253,40.991253,40.258723
3627492839,298.729768,40.258723,40.894894,40.567213,40.200871
3627492840,298.729768,40.316571,40.644323,40.663599,40.200871
3627492840,298.729768,40.335853,40.894894,40.682876,40.220155
3627492841,298.729768,40.335853,40.971982,40.547935,40.220155
3627492841,298.729768,40.316571,40.952711,40.547935,40.220155
3627492842,298.729768,40.470819,40.971982,40.509377,40.220155
3627492842,298.722474,40.212934,40.887677,40.405758,40.19365
3627492843,298.729768,40.451539,41.106874,40.547935,40.220155
3627492843,298.729768,40.297288,40.952711,40.740703,40.220155
3627492844,298.729768,40.297288,40.856348,40.567213,40.297288
3627492844,298.722474,40.290068,40.772035,40.559994,40.251502
3627492845,298.729768,40.316571,41.049065,40.759978,40.200871
3627492845,298.729768,40.162302,40.837075,40.740703,40.239439
3627492846,298.729768,40.335853,41.049065,40.644323,40.297288
3627492846,298.729768,40.374416,40.856348,40.759978,40.258723
3627492847,298.729768,40.374416,40.875621,40.547935,40.220155
3627492847,298.729768,40.355135,40.837075,40.547935,40.239439
3627492848,298.722474,40.444319,40.926222,40.559994,40.19365
3627492848,298.737063,40.400917,40.959927,40.439478,40.169524
3627492849,298.729768,40.355135,40.875621,40.528656,40.181587
3627492849,298.722474,40.212934,40.90695,40.425039,40.174366
3627492850,298.729768,40.239439,40.856348,40.432259,40.143017
3627492850,298.729768,40.316571,40.933439,40.374416,40.220155
3627492851,298.729768,40.162302,40.933439,40.605769,40.239439
3627492851,298.729768,40.393697,40.914167,40.316571,40.162302
3627492852,298.729768,40.220155,40.952711,40.335853,40.220155
3627492852,298.729768,40.490098,40.894894,40.567213,40.239439
3627492853,298.729768,40.490098,40.759978,40.605769,40.200871
3627492853,298.729768,40.297288,40.991253,40.644323,40.200871
3627492854,298.729768,40.374416,40.875621,40.547935,40.220155
3627492854,298.729768,40.278006,40.875621,40.355135,40.258723
3627492855,298.722474,40.000791,40.849131,40.482879,40.155081
3627492855,298.722474,40.540716,40.868404,40.502158,40.19365
3627492856,298.722474,40.540716,40.75276,40.617827,40.19365
3627492856,298.722474,40.328633,40.75276,40.386477,40.174366
3627492857,298.722474,40.405758,40.868404,40.463599,40.155081
3627492857,298.729768,40.412978,40.875621,40.528656,40.162302
3627492858,298.722474,40.405758,40.964766,40.656381,40.174366
3627492858,298.722474,40.251502,40.868404,40.540716,40.11651
3627492859,298.729768,40.065874,40.875621,40.355135,40.143017
3627492859,298.722474,40.30935,40.887677,40.425039,40.232218
3627492860,298.722474,40.155081,40.90695,40.463599,40.135796
3627492860,298.729768,40.0273,40.779253,40.451539,40.181587
3627492861,298.729768,40.220155,40.875621,40.528656,40.239439
3627492861,298.729768,40.08516,40.894894,40.490098,40.258723
3627492862,298.722474,40.19365,40.829858,40.482879,40.212934
3627492862,298.729768,40.509377,40.759978,40.490098,40.258723
3627492863,298.722474,40.328633,41.022579,40.328633,40.251502
3627492863,298.729768,40.200871,40.759978,40.625046,40.220155
3627492864,298.722474,40.425039,40.849131,40.59855,40.232218
3627492864,298.729768,40.316571,40.894894,40.432259,40.162302
3627492865,298.722474,40.155081,40.90695,40.521437,40.155081
3627492865,298.729768,40.316571,40.933439,40.316571,40.162302
3627492866,298.729768,40.143017,40.875621,40.393697,40.162302
3627492866,298.729768,40.316571,40.798527,40.432259,40.239439
3627492867,298.722474,40.502158,40.945494,40.270785,40.135796
3627492867,298.729768,40.316571,40.817801,40.509377,40.123732
3627492868,298.729768,40.355135,40.875621,40.586491,40.143017
3627492868,298.722474,40.733485,40.810584,40.444319,40.19365
3627492869,298.729768,40.355135,40.875621,40.432259,40.239439
3627492869,298.722474,40.367196,40.772035,40.405758,40.270785
3627492870,298.729768,40.143017,40.875621,40.393697,40.181587
3627492870,298.729768,40.412978,40.971982,40.355135,40.200871
3627492871,298.715179,40.47566,41.285121,40.417819,40.14786
3627492871,298.722474,40.405758,41.292335,40.425039,40.19365
3627492872,298.722474,40.463599,41.041849,40.521437,40.174366
3627492872,298.722474,40.30935,41.292335,40.482879,40.11651
3627492873,298.729768,40.355135,40.894894,40.547935,40.258723
3627492873,298.722474,40.212934,40.90695,40.482879,40.135796
3627492874,298.722474,40.386477,40.694934,40.521437,40.19365
3627492874,298.722474,40.482879,41.253802,40.386477,40.212934
3627492875,298.722474,40.502158,40.887677,40.425039,40.135796
3627492875,298.729768,40.335853,41.126143,40.393697,40.162302
3627492876,298.722474,40.347915,41.022579,40.405758,40.155081
3627492876,298.722474,40.425039,41.061119,40.463599,40.174366
3627492877,298.729768,40.451539,41.318815,40.355135,40.143017
3627492877,298.729768,40.470819,41.029795,40.509377,40.123732
3627492878,298.722474,40.347915,40.733485,40.425039,40.155081
3627492878,298.722474,40.386477,40.90695,40.425039,40.212934
3627492879,298.722474,40.30935,41.253802,40.502158,40.077939
3627492879,298.722474,40.30935,41.138196,40.579272,40.135796
3627492880,298.722474,40.30935,40.964766,40.559994,40.251502
3627492880,298.722474,40.328633,41.061119,40.482879,40.251502
3627492881,298.722474,40.367196,41.041849,40.328633,40.212934
3627492881,298.729768,40.297288,40.894894,40.393697,40.278006
3627492882,298.722474,40.232218,40.90695,40.347915,40.270785
3627492882,298.729768,40.412978,40.933439,40.393697,40.258723
3627492883,298.729768,40.181587,40.933439,40.663599,40.335853
3627492883,298.729768,40.374416,41.126143,40.605769,40.162302
3627492884,298.722474,40.405758,41.003308,40.444319,40.135796
3627492884,298.722474,40.19365,41.099658,40.463599,40.174366
3627492885,298.722474,40.425039,41.176733,40.482879,40.251502
3627492885,298.722474,40.405758,40.868404,40.482879,40.30935
3627492886,298.722474,40.386477,40.926222,40.540716,40.30935
3627492886,298.722474,40.347915,40.849131,40.59855,40.30935
3627492887,298.722474,40.367196,40.90695,40.405758,40.290068
3627492887,298.722474,40.232218,40.964766,40.540716,40.251502
3627492888,298.722474,40.482879,40.887677,40.559994,40.30935
3627492888,298.722474,40.251502,40.984037,40.637105,40.290068
3627492889,298.722474,40.347915,41.080389,40.270785,40.212934
3627492889,298.722474,40.270785,41.061119,40.502158,40.212934
3627492890,298.722474,40.405758,40.964766,40.521437,40.367196
3627492890,298.722474,40.290068,40.75276,40.521437,40.232218
3627492891,298.722474,40.367196,40.90695,40.59855,40.30935
3627492891,298.722474,40.232218,40.90695,40.559994,40.270785
3627492892,298.722474,40.19365,40.945494,40.425039,40.290068
3627492892,298.722474,40.097225,40.810584,40.425039,40.290068
3627492893,298.722474,40.30935,41.041849,40.617827,40.386477
3627492893,298.722474,40.559994,41.138196,40.425039,40.135796
3627492894,298.729768,40.335853,40.894894,40.509377,40.374416
3627492894,298.722474,40.367196,40.887677,40.482879,40.30935
3627492895,298.722474,40.30935,41.022579,40.502158,40.212934
3627492895,298.722474,40.347915,40.926222,40.71421,40.290068
3627492896,298.722474,40.444319,40.964766,40.405758,40.232218
3627492896,298.729768,40.316571,40.875621,40.547935,40.220155
3627492897,298.722474,40.347915,41.061119,40.386477,40.232218
3627492897,298.715179,40.090003,40.764818,40.66844,40.379258
3627492898,298.722474,40.251502,40.868404,40.290068,40.251502
3627492898,298.722474,40.463599,40.984037,40.463599,40.251502
3627492899,298.722474,40.328633,40.868404,40.444319,40.290068
3627492899,298.722474,40.367196,40.964766,40.579272,40.270785
3627492900,298.715179,40.244281,40.861188,40.706992,40.321412
3627492900,298.722474,40.290068,40.887677,40.810584,40.367196
3627492901,298.722474,40.482879,40.829858,40.521437,40.328633
3627492901,298.722474,40.425039,40.90695,40.617827,40.328633
3627492902,298.715179,40.282847,40.899733,40.591332,40.398539
3627492902,298.722474,40.502158,40.926222,40.617827,40.386477
3627492903,298.722474,40.212934,41.292335,40.502158,40.367196
3627492903,298.722474,40.405758,40.887677,40.675658,40.270785
3627492904,298.722474,40.328633,40.772035,40.617827,40.30935
3627492904,298.722474,40.212934,40.926222,40.559994,40.328633
3627492905,298.722474,40.521437,40.829858,40.540716,40.328633
3627492905,298.722474,40.502158,40.829858,40.694934,40.30935
3627492906,298.722474,40.270785,40.926222,40.59855,40.290068
3627492906,298.722474,40.367196,40.945494,40.637105,40.386477
3627492907,298.715179,40.398539,40.803367,40.610609,40.379258
3627492907,298.722474,40.425039,40.829858,40.617827,40.328633
3627492908,298.722474,40.347915,40.849131,40.502158,40.30935
3627492908,298.722474,40.521437,40.887677,40.482879,40.405758
3627492909,298.722474,40.212934,40.945494,40.637105,40.328633
3627492909,298.722474,40.077939,40.887677,40.810584,40.328633
3627492910,298.722474,40.405758,41.003308,40.694934,40.347915
3627492910,298.722474,40.328633,40.887677,40.444319,40.367196
3627492911,298.722474,40.232218,40.829858,40.71421,40.328633
3627492911,298.722474,40.155081,40.945494,40.482879,40.290068
3627492912,298.722474,40.290068,40.829858,40.71421,40.290068
3627492912,298.715179,40.282847,40.938278,40.321412,40.244281
3627492913,298.722474,40.135796,40.71421,40.617827,40.30935
3627492913,298.715179,40.30213,41.130981,40.321412,40.128574
3627492914,298.722474,40.328633,41.099658,40.425039,40.11651
3627492914,298.722474,40.30935,40.868404,40.694934,40.097225
3627492915,298.722474,40.30935,40.733485,40.444319,40.19365
3627492915,298.715179,40.379258,40.803367,40.47566,40.205714
3627492916,298.715179,40.224998,40.861188,40.572054,40.205714
3627492916,298.722474,40.405758,40.945494,40.463599,40.212934
3627492917,298.722474,40.270785,40.926222,40.270785,40.251502
3627492917,298.722474,40.347915,41.061119,40.521437,40.155081
3627492918,298.722474,40.290068,40.849131,40.367196,40.251502
3627492918,298.722474,40.559994,40.984037,40.405758,40.11651
3627492919,298.722474,40.135796,41.234535,40.502158,40.174366
3627492919,298.722474,40.463599,40.926222,40.367196,40.135796
3627492920,298.715179,40.30213,40.880461,40.417819,40.244281
3627492920,298.722474,40.405758,40.945494,40.463599,40.155081
3627492921,298.722474,40.232218,40.964766,40.463599,40.174366
3627492921,298.722474,40.367196,40.945494,40.405758,40.135796
3627492922,298.722474,40.251502,41.099658,40.347915,40.155081
3627492922,298.715179,40.359976,41.053904,40.398539,40.186429
3627492923,298.715179,40.167145,40.764818,40.30213,40.205714
3627492923,298.722474,40.270785,40.829858,40.521437,40.11651
3627492924,298.722474,40.232218,40.772035,40.444319,40.11651
3627492924,298.722474,40.251502,41.196001,40.30935,40.19365
3627492925,298.722474,40.077939,40.772035,40.579272,40.155081
3627492925,298.722474,40.290068,40.887677,40.30935,40.155081
3627492926,298.722474,40.328633,40.79131,40.425039,40.135796
3627492926,298.715179,40.263564,40.745543,40.417819,40.128574
3627492927,298.722474,40.290068,40.79131,40.540716,40.11651
3627492927,298.722474,40.290068,40.887677,40.637105,40.212934
3627492928,298.722474,40.290068,41.099658,40.482879,40.19365
3627492928,298.722474,40.251502,41.157465,40.463599,40.097225
3627492929,298.715179,40.379258,40.803367,40.4371,40.224998
3627492929,298.722474,40.135796,40.964766,40.617827,40.290068
3627492930,298.722474,40.270785,40.772035,40.482879,40.30935
3627492930,298.722474,40.212934,40.559994,40.405758,40.270785
3627492931,298.722474,40.212934,40.829858,40.733485,40.251502
3627492931,298.715179,40.205714,41.034633,40.494939,40.224998
3627492932,298.722474,40.19365,40.868404,40.617827,40.19365
3627492932,298.722474,40.174366,40.849131,40.521437,40.328633
3627492933,298.722474,40.328633,40.887677,40.463599,40.077939
3627492933,298.715179,40.263564,40.880461,40.47566,40.30213
3627492934,298.715179,40.205714,41.073173,40.533497,40.30213
3627492934,298.715179,40.070717,40.649163,40.45638,40.321412
3627492935,298.715179,40.224998,41.15025,40.47566,40.282847
3627492935,298.722474,40.270785,40.926222,40.463599,40.347915
3627492936,298.722474,40.135796,41.003308,40.540716,40.251502
3627492936,298.715179,40.263564,41.073173,40.494939,40.244281
3627492937,298.715179,40.205714,40.861188,40.552776,40.359976
3627492937,298.715179,40.128574,40.726267,40.494939,40.282847
3627492938,298.722474,40.251502,40.868404,40.540716,40.251502
3627492938,298.722474,40.000791,40.579272,40.637105,40.290068
3627492939,298.722474,39.981503,40.829858,40.521437,40.328633
3627492939,298.715179,40.205714,40.784092,40.533497,40.282847
3627492940,298.715179,40.282847,40.880461,40.629886,40.205714
3627492940,298.722474,40.19365,40.90695,40.328633,40.135796
3627492941,298.715179,40.263564,40.938278,40.417819,40.032143
3627492941,298.722474,40.270785,40.829858,40.290068,40.11651
3627492942,298.722474,40.270785,40.75276,40.579272,40.19365
3627492942,298.715179,40.186429,40.687716,40.244281,40.186429
3627492943,298.715179,40.224998,40.919006,40.572054,40.244281
3627492943,298.715179,40.128574,40.784092,40.282847,40.090003
3627492944,298.722474,40.30935,40.887677,40.444319,40.11651
3627492944,298.722474,40.19365,40.945494,40.174366,40.155081
3627492945,298.722474,40.212934,40.79131,40.405758,40.135796
3627492945,298.722474,40.347915,40.79131,40.347915,40.077939
3627492946,298.715179,40.205714,40.822641,40.340695,40.109289
3627492946,298.715179,40.263564,40.996092,40.66844,40.128574
3627492947,298.715179,40.186429,40.880461,40.128574,40.205714
3627492947,298.715179,40.244281,41.034633,40.552776,40.128574
3627492948,298.715179,40.282847,41.265855,40.340695,40.128574
3627492948,298.715179,40.282847,40.764818,40.4371,40.109289
3627492949,298.715179,40.205714,41.15025,40.533497,40.128574
3627492949,298.715179,40.30213,40.938278,40.417819,40.109289
3627492950,298.715179,40.282847,40.629886,40.224998,40.090003
3627492950,298.715179,40.321412,41.092443,40.340695,40.128574
3627492951,298.722474,40.386477,41.099658,40.405758,40.077939
3627492951,298.715179,40.4371,40.919006,40.340695,40.090003
3627492952,298.715179,40.340695,40.919006,40.398539,40.128574
3627492952,298.715179,40.30213,40.591332,40.321412,40.109289
3627492953,298.715179,40.128574,40.533497,40.417819,40.205714
3627492953,298.715179,40.070717,40.610609,40.4371,40.14786
3627492954,298.715179,40.012856,40.706992,40.282847,40.109289
3627492954,298.715179,40.205714,40.745543,40.4371,40.167145
3627492955,298.722474,40.058652,40.675658,40.444319,40.077939
3627492955,298.715179,40.244281,40.649163,40.379258,40.109289
3627492956,298.722474,40.19365,40.75276,40.328633,40.155081
3627492956,298.715179,40.30213,40.745543,40.45638,40.070717
3627492957,298.715179,40.244281,40.706992,40.321412,40.128574
3627492957,298.722474,40.058652,40.887677,40.328633,40.020078
3627492958,298.715179,40.186429,40.764818,40.45638,40.109289
3627492958,298.715179,40.186429,40.552776,40.494939,40.128574
3627492959,298.715179,40.224998,40.726267,40.45638,40.167145
3627492959,298.715179,40.244281,40.95755,40.340695,40.167145
3627492960,298.715179,40.032143,40.706992,40.533497,40.14786
3627492960,298.722474,40.11651,40.694934,40.540716,40.30935
3627492961,298.722474,40.135796,40.675658,40.579272,40.212934
3627492961,298.715179,40.14786,41.015363,40.321412,40.205714
3627492962,298.715179,40.109289,40.726267,40.398539,40.263564
3627492962,298.715179,40.109289,40.706992,40.572054,40.321412
3627492963,298.715179,40.30213,40.822641,40.340695,40.128574
3627492963,298.715179,40.032143,40.533497,40.552776,40.282847
3627492964,298.715179,40.012856,40.726267,40.514218,40.282847
3627492964,298.722474,40.328633,40.675658,40.463599,40.270785
3627492965,298.715179,40.128574,40.938278,40.340695,40.263564
3627492965,298.715179,40.05143,40.687716,40.514218,40.244281
3627492966,298.715179,40.128574,40.66844,40.514218,40.282847
3627492966,298.715179,40.090003,40.726267,40.47566,40.205714
3627492967,298.715179,40.032143,40.764818,40.572054,40.263564
3627492967,298.715179,40.070717,40.784092,40.359976,40.205714
3627492968,298.715179,40.05143,40.649163,40.764818,40.30213
3627492968,298.715179,40.167145,40.861188,40.533497,40.263564
3627492969,298.715179,40.321412,40.919006,40.706992,40.321412
3627492969,298.715179,40.340695,40.726267,40.552776,40.321412
3627492970,298.715179,40.321412,40.726267,40.514218,40.340695
3627492970,298.715179,39.954993,40.649163,40.572054,40.244281
3627492971,298.715179,40.14786,40.880461,40.282847,40.167145
3627492971,298.715179,40.186429,40.764818,40.45638,40.263564
3627492972,298.715179,40.244281,40.919006,40.244281,40.14786
3627492972,298.715179,40.109289,41.015363,40.282847,40.109289
3627492973,298.707885,40.179208,40.699774,40.506999,40.256344
3627492973,298.722474,40.058652,40.810584,40.328633,40.058652
3627492974,298.715179,40.070717,40.687716,40.244281,40.090003
3627492974,298.722474,40.058652,40.733485,40.405758,40.058652
3627492975,298.715179,40.167145,40.784092,40.30213,40.090003
3627492975,298.715179,40.186429,40.784092,40.359976,40.090003
3627492976,298.715179,40.205714,40.745543,40.224998,40.090003
3627492976,298.715179,40.128574,40.706992,40.321412,40.032143
3627492977,298.715179,39.935704,40.95755,40.282847,40.14786
3627492977,298.715179,40.032143,40.803367,40.282847,39.993569
3627492978,298.715179,40.282847,40.861188,40.282847,40.032143
3627492978,298.722474,40.232218,40.887677,40.367196,40.058652
3627492979,298.715179,39.974281,41.304387,40.263564,40.032143
3627492979,298.715179,40.109289,40.95755,40.263564,40.090003
3627492980,298.715179,40.30213,40.649163,40.321412,40.090003
3627492980,298.715179,40.282847,40.706992,40.321412,40.090003
3627492981,298.715179,40.128574,40.745543,40.321412,40.070717
3627492981,298.715179,40.128574,40.745543,40.321412,40.032143
3627492982,298.715179,39.954993,40.687716,40.224998,40.05143
3627492982,298.715179,40.128574,40.649163,40.340695,40.032143
3627492983,298.715179,40.379258,40.841914,40.379258,40.282847
3627492983,298.715179,40.032143,40.841914,40.340695,40.224998
3627492984,298.722474,40.058652,40.579272,40.290068,40.155081
3627492984,298.707885,40.159923,40.853971,40.449161,40.179208
3627492985,298.715179,40.128574,40.919006,40.552776,40.186429
3627492985,298.707885,40.005634,40.853971,40.46844,40.121353
3627492986,298.715179,39.993569,40.591332,40.572054,40.167145
3627492986,298.722474,40.058652,40.926222,40.328633,40.174366
3627492987,298.715179,40.05143,40.66844,40.4371,40.186429
3627492987,298.715179,40.186429,40.494939,40.47566,40.090003
3627492988,298.715179,40.012856,40.976821,40.417819,40.263564
3627492988,298.715179,39.935704,40.572054,40.30213,40.167145
3627492989,298.715179,40.090003,40.841914,40.30213,40.224998
3627492989,298.715179,40.032143,40.822641,40.340695,40.263564
3627492990,298.715179,40.032143,40.764818,40.263564,40.14786
3627492990,298.715179,39.993569,40.861188,40.514218,40.263564
3627492991,298.715179,39.954993,40.706992,40.533497,40.186429
3627492991,298.715179,40.090003,40.803367,40.4371,40.263564
3627492992,298.707885,40.005634,40.776875,40.4106,40.198493
3627492992,298.715179,40.109289,40.803367,40.47566,40.282847
3627492993,298.715179,40.070717,40.591332,40.379258,40.012856
3627492993,298.715179,40.167145,40.784092,40.282847,40.128574
3627492994,298.715179,40.032143,40.687716,40.572054,40.282847
3627492994,298.707885,40.314192,40.680498,40.641945,40.23706
3627492995,298.715179,40.128574,40.726267,40.494939,40.14786
3627492995,298.715179,40.070717,40.803367,40.514218,40.205714
3627492996,298.707885,39.967058,40.7576,40.198493,40.159923
3627492996,298.715179,40.090003,40.66844,40.379258,40.263564
3627492997,298.715179,40.263564,40.66844,40.398539,40.244281
3627492997,298.715179,40.070717,40.687716,40.45638,40.205714
3627492998,298.707885,40.082781,40.603391,40.48772,40.140638
3627492998,298.707885,40.159923,40.71905,40.391319,40.082781
3627492999,298.715179,40.14786,40.880461,40.45638,40.167145
3627492999,298.715179,40.205714,40.938278,40.417819,40.128574
3627493000,298.715179,40.090003,40.822641,40.417819,40.14786
3627493000,298.707885,39.94777,40.738325,40.333474,40.140638
3627493001,298.707885,40.179208,40.834697,40.314192,40.005634
3627493001,298.715179,40.070717,41.053904,40.47566,40.012856
3627493002,298.722474,40.155081,40.868404,40.290068,40.077939
3627493002,298.707885,40.024921,40.834697,40.352756,40.102067
3627493003,298.715179,40.128574,40.880461,40.321412,40.05143
3627493003,298.707885,40.372038,40.699774,40.29491,40.005634
3627493004,298.715179,40.205714,40.687716,40.379258,40.05143
3627493004,298.707885,40.23706,40.622668,40.449161,40.082781
3627493005,298.715179,40.128574,40.610609,40.398539,40.032143
3627493005,298.707885,39.986346,40.738325,40.42988,40.044208
3627493006,298.715179,40.14786,40.591332,40.205714,40.05143
3627493006,298.715179,40.282847,40.745543,40.167145,39.993569
3627493007,298.715179,39.897126,40.552776,40.30213,40.032143
3627493007,298.715179,39.897126,40.706992,40.359976,40.05143
3627493008,298.715179,39.954993,40.591332,40.205714,40.090003
3627493008,298.715179,40.109289,40.494939,40.321412,40.070717
3627493009,298.707885,40.121353,40.699774,40.372038,40.024921
3627493009,298.715179,40.05143,40.66844,40.205714,40.032143
3627493010,298.707885,40.005634,40.661222,40.29491,40.063495
3627493010,298.707885,40.082781,40.680498,40.159923,39.986346
3627493011,298.715179,39.877837,40.687716,40.321412,40.032143
3627493011,298.707885,40.063495,40.776875,40.256344,40.140638
3627493012,298.707885,40.198493,40.622668,40.275627,40.044208
3627493012,298.715179,40.109289,40.610609,40.14786,40.090003
3627493013,298.715179,40.012856,40.976821,40.167145,40.167145
3627493013,298.715179,40.012856,40.552776,40.14786,40.14786
3627493014,298.707885,39.967058,40.7576,40.333474,40.179208
3627493014,298.715179,40.109289,40.706992,40.552776,40.109289
3627493015,298.707885,40.063495,40.680498,40.314192,40.121353
3627493015,298.715179,40.032143,40.340695,40.591332,40.109289
3627493016,298.707885,40.044208,40.641945,40.314192,40.217777
3627493016,298.715179,40.032143,40.919006,40.45638,40.167145
3627493017,298.715179,40.070717,40.803367,40.205714,40.128574
3627493017,298.715179,40.070717,40.66844,40.4371,40.128574
3627493018,298.715179,39.974281,40.494939,40.340695,40.14786
3627493018,298.707885,39.967058,40.526278,40.352756,40.217777
3627493019,298.715179,39.974281,40.803367,40.494939,40.205714
3627493019,298.715179,39.916415,40.629886,40.47566,40.14786
3627493020,298.707885,39.986346,40.449161,40.449161,40.198493
3627493020,298.715179,39.993569,40.822641,40.379258,40.282847
3627493021,298.707885,40.102067,40.834697,40.449161,40.198493
3627493021,298.715179,40.070717,40.706992,40.417819,40.224998
3627493022,298.715179,40.14786,40.726267,40.398539,40.167145
3627493022,298.715179,40.167145,40.726267,40.45638,40.224998
3627493023,298.715179,40.090003,40.726267,40.4371,40.263564
3627493023,298.707885,40.275627,40.680498,40.526278,40.179208
3627493024,298.707885,39.94777,40.661222,40.506999,40.159923
3627493024,298.715179,40.090003,40.803367,40.359976,40.14786
3627493025,298.707885,40.140638,40.680498,40.46844,40.198493
3627493025,298.715179,40.070717,40.764818,40.167145,40.070717
3627493026,298.715179,40.032143,40.822641,40.032143,40.167145
3627493026,298.707885,40.140638,40.834697,40.352756,40.082781
3627493027,298.715179,40.070717,40.726267,40.340695,40.128574
3627493027,298.70059,40.114132,40.384099,40.191272,40.056273
3627493028,298.715179,40.070717,40.552776,40.263564,40.070717
3627493028,298.707885,40.140638,40.796149,40.352756,40.044208
3627493029,298.707885,40.140638,40.873244,40.506999,40.063495
3627493029,298.707885,40.044208,40.699774,40.391319,40.121353
3627493030,298.715179,40.090003,40.803367,40.30213,40.090003
3627493030,298.707885,40.082781,40.796149,40.4106,39.94777
3627493031,298.707885,40.121353,40.71905,40.42988,40.024921
3627493031,298.707885,40.179208,40.815424,40.275627,39.967058
3627493032,298.715179,40.090003,40.687716,40.186429,40.012856
3627493032,298.707885,40.102067,40.699774,40.23706,40.024921
3627493033,298.715179,40.109289,40.591332,40.205714,40.05143
3627493033,298.715179,40.128574,40.572054,40.205714,40.032143
3627493034,298.715179,39.993569,40.610609,40.282847,40.070717
3627493034,298.707885,39.889903,40.584113,40.102067,39.986346
3627493035,298.715179,40.090003,40.591332,40.244281,40.012856
3627493035,298.707885,39.986346,40.699774,40.159923,39.967058
3627493036,298.707885,40.063495,40.7576,40.179208,40.024921
3627493036,298.707885,40.024921,40.564835,40.314192,40.005634
3627493037,298.707885,39.967058,40.680498,40.275627,40.005634
3627493037,298.715179,39.954993,40.649163,40.14786,39.993569
3627493038,298.715179,40.167145,40.649163,40.45638,40.012856
3627493038,298.715179,40.032143,40.610609,40.205714,39.954993
3627493039,298.715179,40.14786,40.591332,40.4371,40.012856
3627493039,298.707885,40.102067,40.7576,40.391319,40.063495
3627493040,298.715179,40.109289,40.745543,40.244281,40.05143
3627493040,298.715179,39.993569,40.822641,40.321412,40.090003
3627493041,298.715179,40.032143,40.880461,40.186429,40.090003
3627493041,298.715179,39.974281,40.764818,40.205714,40.128574
3627493042,298.715179,40.05143,40.610609,40.359976,40.070717
3627493042,298.707885,40.082781,40.603391,40.372038,40.005634
3627493043,298.707885,40.102067,40.71905,40.449161,40.082781
3627493043,298.715179,39.993569,40.841914,40.30213,40.109289
3627493044,298.707885,40.044208,40.680498,40.29491,40.179208
3627493044,298.715179,39.897126,40.572054,40.398539,40.186429
3627493045,298.715179,40.128574,40.572054,40.379258,40.186429
3627493045,298.707885,40.063495,40.7576,40.372038,40.217777
3627493046,298.707885,39.986346,40.622668,40.4106,40.198493
3627493046,298.715179,39.974281,40.687716,40.321412,40.186429
3627493047,298.715179,40.224998,40.610609,40.109289,40.032143
3627493047,298.715179,39.974281,40.66844,40.514218,40.244281
3627493048,298.715179,39.954993,40.494939,40.032143,39.954993
3627493048,298.707885,40.140638,41.008147,40.29491,40.121353
3627493049,298.707885,39.928481,40.506999,40.46844,40.217777
3627493049,298.707885,40.005634,40.42988,40.352756,40.159923
3627493050,298.707885,40.005634,40.680498,40.333474,40.140638
3627493050,298.715179,40.032143,40.784092,40.379258,40.186429
3627493051,298.707885,40.082781,40.7576,40.48772,40.140638
3627493051,298.707885,40.102067,40.738325,40.333474,40.217777
3627493052,298.707885,40.256344,40.699774,40.449161,40.179208
3627493052,298.715179,40.05143,40.66844,40.552776,40.205714
3627493053,298.707885,40.102067,40.680498,40.603391,40.256344
3627493053,298.707885,40.102067,40.738325,40.449161,40.102067
3627493054,298.707885,39.94777,40.641945,40.217777,39.986346
3627493054,298.715179,40.224998,40.706992,40.244281,40.05143
3627493055,298.715179,40.109289,41.053904,40.321412,40.032143
3627493055,298.707885,40.044208,40.776875,40.179208,40.005634
3627493056,298.707885,40.063495,41.027418,40.140638,40.005634
3627493056,298.715179,40.244281,40.649163,40.244281,40.012856
3627493057,298.707885,40.044208,40.699774,40.198493,40.044208
3627493057,298.707885,40.159923,40.584113,40.29491,39.928481
3627493058,298.707885,40.140638,40.622668,40.159923,39.967058
3627493058,298.707885,40.23706,40.641945,40.314192,39.967058
3627493059,298.707885,40.082781,40.776875,40.121353,39.94777
3627493059,298.715179,39.954993,40.861188,40.012856,40.090003
3627493060,298.707885,39.986346,40.603391,40.179208,40.024921
3627493060,298.707885,40.121353,40.506999,40.449161,40.024921
3627493061,298.707885,40.140638,40.661222,40.23706,39.986346
3627493061,298.707885,39.793452,40.545557,40.082781,40.024921
3627493062,298.715179,40.012856,40.764818,40.340695,40.05143
3627493062,298.707885,40.024921,40.603391,40.4106,40.005634
3627493063,298.707885,40.082781,40.526278,40.29491,40.121353
3627493063,298.707885,40.024921,40.622668,40.23706,40.121353
3627493064,298.715179,39.935704,40.417819,40.167145,40.109289
3627493064,298.715179,39.935704,40.649163,40.379258,40.109289
3627493065,298.715179,39.954993,40.629886,40.186429,40.012856
3627493065,298.707885,40.102067,40.545557,39.986346,39.94777
3627493066,298.715179,39.954993,40.66844,40.321412,40.032143
3627493066,298.70059,39.979124,40.557616,40.306972,40.114132
3627493067,298.715179,39.993569,40.66844,40.379258,40.167145
3627493067,298.707885,39.94777,40.661222,40.4106,40.159923
3627493068,298.707885,39.967058,40.584113,40.121353,40.198493
3627493068,298.707885,40.179208,40.7576,40.314192,40.102067
3627493069,298.707885,39.967058,40.834697,40.217777,40.102067
3627493069,298.715179,40.012856,40.591332,40.30213,40.128574
